source_video,target_video,source_start,source_end,target_start,target_end,group,category,is_duplicate
72e97f43a27cdb56a82454758c383c1ac82e91b9.flv,f98075fcebb2596c91cf6886b30a39521cc60855.flv,3.0,37.0,0.0,30.0,27,beckham_70_yard_goal,True
5ceebbdf8bac4c15ff4657c73feee58dedd67c78.flv,90b2f3863d924c7aef594b86c1d3a10092ff141e.mp4,132.0,153.0,166.0,186.0,1009,titanic_fly_scene,True
93a48fd66a22cf0189c14a6b8571d72f657b64bc.mp4,963f76298aaaab30e407bfe87eb25f3f2621d52d.flv,64.0,78.0,0.0,14.0,262,obama_kicks_door,True
89b40b8ef5ec589cd8e4ebe5970e6b488f6b31ad.flv,,561.0,576.0,,,,osama_bin_laden_is_dead_obama_speech_at_white_house,False
8f7a8b19c5309b39e0d2b908d6ab9ccb313da72b.flv,f39ab3318095c03b262a315d486a33dbcc41a535.flv,0.0,85.0,0.0,48.0,1004,titanic_fly_scene,True
8084216caff6082b4e71ae4bbfe556f28a68485f.flv,,241.0,256.0,,,,baggio_penalty_1994,False
2a3a855c1a79ccfda28c57c4a2bcdaa85c725787.flv,c9cee9c02cc23af3a26ee9548b895addd643974f.flv,158.0,165.0,7.0,14.0,720,scent_of_woman_tango,True
35cea0d48b9b69a6cda373766ea586ccaa5ba78d.flv,44be6e5e82fced7f458b17c0230118034ffc7a57.flv,0.0,356.0,0.0,356.0,843,t-mac_13_points_in_35_seconds,True
b61905d41276ccf2af59d4985158f8b1ce1d4990.flv,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4,11.0,60.0,0.0,49.0,860,t-mac_13_points_in_35_seconds,True
52ac7a125ee96ff91ca49c197d3a79b6c0857e68.flv,d28c7952b8a60139126446bc81bff5ecebcf5129.flv,0.0,42.0,0.0,42.0,19,beckham_70_yard_goal,True
93a48fd66a22cf0189c14a6b8571d72f657b64bc.mp4,,15.0,29.0,,,,obama_kicks_door,False
42fe16072c4e7fbf1d1e280df7c1ad727446a615.mp4,5a6a49b7660b858476a69819cdf15a13ecf13c36.mp4,0.0,8.0,5.0,13.0,1303,zidane_headbutt,True
14c81d68b80d04743a107d4de859cb4724ccc2c1.flv,93a48fd66a22cf0189c14a6b8571d72f657b64bc.mp4,19.0,33.0,64.0,78.0,262,obama_kicks_door,True
3d0a3002441f682c7124806eb9b92c677af2ee9e.flv,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4,426.0,436.0,40.0,45.0,765,t-mac_13_points_in_35_seconds,True
9026d2a43d0e645901aa9138136bbc1491856ffb.flv,e6f1dd4881c0088d861763dadd83db04fb353500.flv,31.0,39.0,63.0,72.0,25,beckham_70_yard_goal,True
4b8d5281f2235a0da86a784857fb44a7e5725c21.flv,ced799f59617c20019ab9faa3be934b9c77f14c8.mp4,1.0,138.0,6.0,36.0,1050,titanic_fly_scene,True
54b8c1ae26a16400c15badbae407c809b3ebf03c.flv,,743.0,758.0,,,,president_obama_takes_oath,False
3fe2e54fdb267849aa8aeb0b39ec0d1c7075b391.flv,d28c7952b8a60139126446bc81bff5ecebcf5129.flv,4.0,45.0,0.0,41.0,37,beckham_70_yard_goal,True
6209e90f48cea8649c0c632f2486554524f11ca5.flv,d8bc8b695ab831b8f511dd2ab56d7e7ac0cd1a21.flv,16.0,124.0,0.0,108.0,369,osama_bin_laden_is_dead_obama_speech_at_white_house,True
28a7b8e86a5bc14c3668248d3a1395af9d58cdcb.mp4,fc168483b05a1a3534dedd973585642bd0f0edb8.flv,116.0,213.0,8.0,95.0,326,osama_bin_laden_is_dead_obama_speech_at_white_house,True
09b682c899b0727e9990d8e347cdce3df7c5550e.flv,d2015b438b70f022967713d6f977ebc67a16839e.flv,36.0,41.0,432.0,437.0,69,david_beckham_lights_the_olympic_torch,True
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv,186.0,189.0,57.0,60.0,787,t-mac_13_points_in_35_seconds,True
12e5b295f88e0c387a4326c73613b1c7a05f2eda.flv,bbdbe357f408fb84d5f57c1522a90504f3162d6f.flv,35.0,37.0,18.0,20.0,117,dove_evolution_commercial,True
2c6e77e63a5b12547ccdd5d0c2a32db71428fc98.flv,c3ca62e39b8118a8773999ca5ed4757784032371.flv,211.0,225.0,123.0,138.0,902,the_last_samurai_last_battle,True
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv,119.0,128.0,177.0,186.0,776,t-mac_13_points_in_35_seconds,True
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv,106.0,115.0,28.0,37.0,786,t-mac_13_points_in_35_seconds,True
2fe7b38b1cbdfdf5d6075ee2b2cd9fee2cf7d7c1.flv,c29e02d9e847bcde39ee667b454e4d67b22b105c.flv,0.0,142.0,49.0,191.0,688,scent_of_woman_tango,True
67a70784ba5e4a26b6a3d95900a6b737f92af14c.mp4,e7957b138bcb543c63f100343c91d5731611c1ba.mp4,0.0,10.0,9.0,18.0,268,obama_kicks_door,True
9e9f2730f5f2bb277d07f7125372352597274f6b.flv,a9edef40077c3d7c638dae4a24a83bf6e42b34b1.flv,0.0,33.0,1.0,34.0,502,president_obama_takes_oath,True
5aff6ecadb439bb9c16a215188258f9474052fae.flv,,309.0,320.12,,,,saving_private_ryan_omaha_beach,False
44be6e5e82fced7f458b17c0230118034ffc7a57.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv,5.0,70.0,111.0,176.0,845,t-mac_13_points_in_35_seconds,True
31c0c6ca1fb0a7c86e0aff458bffd0002d42ef3e.flv,fbd257e13786ad8bc65da9830f99da038a845079.flv,0.0,181.0,322.0,509.0,696,scent_of_woman_tango,True
b581ea1130d0c4c9af02e98dcb887cb8d58350e8.flv,bbdbe357f408fb84d5f57c1522a90504f3162d6f.flv,50.0,53.0,29.0,32.0,118,dove_evolution_commercial,True
36d4ff38748397fadca52e851f1b6f4679bf3027.flv,5965d78e520ef5c162f22da88745f4c6dccd6fcf.flv,0.0,10.0,0.0,10.0,209,maradona_hand_of_god,True
3ec7ab68ed6a1690d7c0074bc563d0dccac57726.flv,de71afa5fe2363589c28021940d2902d8701efdf.flv,62.0,70.0,3.0,11.0,211,maradona_hand_of_god,True
10732a0e6a0edef9dcbb2155236e46a7ed5047c0.flv,963f76298aaaab30e407bfe87eb25f3f2621d52d.flv,4.0,18.0,0.0,14.0,262,obama_kicks_door,True
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,7ac8224504f430258be5cf7c3e21bd2611fa7c77.flv,66.0,138.0,5.0,77.0,552,run_forrest_fun,True
7f520561558b365860cb88d5eb3e1e277f6a6a29.flv,da1854c05d28b4d56f176c1aae5b14d7b9e36536.flv,0.0,12.0,31.0,43.0,699,scent_of_woman_tango,True
8cd04dbb4576f83ebe1f480d6a33a24c3a5882bd.flv,b728eae73b1705d4ef3884b5d536273c5cb47fbd.flv,2.0,45.0,0.0,43.0,422,president_obama_takes_oath,True
705d504994af63494d0e6e3e42f64d6b165b9584.flv,8c207ab5a07d12d37dcb666ee8b69c3357bc07fb.flv,33.0,37.0,173.0,177.0,97,dove_evolution_commercial,True
911169b1e685d943c7854a1c0ecdf9cef1250bec.mp4,a15a43f0cf9ce7eab781706a82ee0027d53aae4f.flv,37.0,42.0,8.0,13.0,1219,troy_achilles_and_hector,True
127dab55025984673f65d3a23b1fea99ecc79b15.mp4,8c207ab5a07d12d37dcb666ee8b69c3357bc07fb.flv,94.0,109.0,138.0,153.0,99,dove_evolution_commercial,True
34d8301dfa17beef7c5a703c03765e328c2c108e.flv,bdf029642e25b4e815c3bb602427babb2cbede2c.mp4,12.0,145.0,1.0,157.0,1037,titanic_fly_scene,True
2bdf8029b38735a992a56e32cfc81466eea81286.flv,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv,233.0,238.0,40.0,44.0,794,t-mac_13_points_in_35_seconds,True
031dacfeacdc715e755c01f4d37b49577336006e.mp4,434cbcdf0562eb6c5ccdef59cf3401ed1067112c.flv,25.0,27.0,84.0,86.0,163,infernal_affairs_1,True
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv,199.0,207.0,97.0,110.0,765,t-mac_13_points_in_35_seconds,True
6d1a89c83d554fc6a5e39fcadb172a79baf140fd.mp4,9423340949f55d7a089e881ccc35f23dff3fccf7.flv,7.0,11.0,0.0,4.0,2,baggio_penalty_1994,True
2bdf8029b38735a992a56e32cfc81466eea81286.flv,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv,302.0,309.0,37.0,42.0,765,t-mac_13_points_in_35_seconds,True
1923a4832593ecf189271664f80e8fbdfa451dec.flv,a9ef8194429b65cd61ce681caff308530c9fc8b3.flv,3.0,17.0,0.0,14.0,262,obama_kicks_door,True
d073f04bba4abb056f4be01b6f1bf5b58bb330de.flv,d8bc8b695ab831b8f511dd2ab56d7e7ac0cd1a21.flv,8.0,562.0,0.0,554.0,360,osama_bin_laden_is_dead_obama_speech_at_white_house,True
bdf029642e25b4e815c3bb602427babb2cbede2c.mp4,ec6d9578723211eebde91393c69ba9f84507431c.mp4,1.0,132.0,7.0,138.0,1018,titanic_fly_scene,True
0df916fdd13b8579ba1d12190b931f14daeb72eb.flv,8a268ef5ad1f250fca37321ba2e9c9224b084dba.flv,0.0,31.0,5.0,36.0,180,kennedy_assassination_slow_motion,True
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b87117db8a791ef534d91b79dd6d0ab57ffc644c.flv,41.0,50.0,2.0,11.0,758,t-mac_13_points_in_35_seconds,True
9efa8c1165cc587476f284ecda53b88c9fd92697.flv,ea224722e7d3ef9c44d8140a2e435469384204d8.flv,0.0,50.0,47.0,97.0,435,president_obama_takes_oath,True
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4,124.0,130.0,21.0,25.0,785,t-mac_13_points_in_35_seconds,True
707ffde910facfe859304ae491bc154ab33dd2de.flv,97429f47c45ec4da9849b7f4df36e22939649158.mp4,0.0,64.0,0.0,64.0,109,dove_evolution_commercial,True
750357acf34899c1c99eb2ae22880c88a776c946.flv,9e9f2730f5f2bb277d07f7125372352597274f6b.flv,0.0,33.0,10.0,43.0,431,president_obama_takes_oath,True
f150e062960b477adcac3f12ef4543337f5a91a4.flv,f26a39de8e8ec290703f4937977fc17322974748.flv,0.0,14.0,0.0,14.0,262,obama_kicks_door,True
c7d5eb4355e2ce9c90bf681e28ca740b1e7c62ca.flv,,0.0,15.0,,,,bolt_beijing_100m,False
2620a515a196e5d4329f320f478010e578980bee.flv,b22db6382d74710e88eb1cb50bf3f74bec402491.flv,4.0,121.0,9.0,128.0,168,infernal_affairs_1,True
50267c2376f0e05d38f8d468d4bb403fab5cc454.flv,8cd04dbb4576f83ebe1f480d6a33a24c3a5882bd.flv,56.0,61.0,0.0,5.0,426,president_obama_takes_oath,True
bb1de1926803eea0fa311556b1c991fab3a73396.flv,,528.0,543.0,,,,osama_bin_laden_is_dead_obama_speech_at_white_house,False
14c81d68b80d04743a107d4de859cb4724ccc2c1.flv,58a33de5c9bd85b5dfe782eca6af35eeb390bd92.flv,55.0,69.0,0.0,14.0,262,obama_kicks_door,True
48410b965d9e38987584d5ac39e3da0066a541df.flv,,202.0,209.0,,,,titanic_fly_scene,False
c224dece59ecedc0a54ddafe5b1ab0ecf1f7a729.flv,e8e7aaf3d965501ca315099c1d2b4c8fe12cce68.flv,37.0,99.0,0.0,62.0,179,infernal_affairs_1,True
131233edfdfe1756ea474dab9f3a70d8530433d7.flv,4b8d5281f2235a0da86a784857fb44a7e5725c21.flv,49.0,56.0,57.0,62.0,976,titanic_fly_scene,True
0dc847c3b563024b2052b75a28952c2434d059d1.flv,8cd04dbb4576f83ebe1f480d6a33a24c3a5882bd.flv,65.0,71.0,68.0,74.0,483,president_obama_takes_oath,True
1d4062ded72a30caa898d2bb9c105994c8a96acc.flv,e2cecbbd4e5683a610152e4b0e83deaa5090384a.flv,0.0,43.0,5.0,48.0,422,president_obama_takes_oath,True
66e0225621e48946b7ab09027c18c83b69564002.flv,f9395fd63d7f59cae6103cfb00e116b4a1d0be5e.flv,0.0,16.0,23.0,39.0,36,beckham_70_yard_goal,True
10f0d273cc6c1f888004537f30d5ef577b6d95e3.flv,ea224722e7d3ef9c44d8140a2e435469384204d8.flv,0.0,37.0,50.0,87.0,421,president_obama_takes_oath,True
2d623f928f8b37ce5978269e4198728c13e3f590.mp4,553d57eaab222c10c21018a6adc6d79841ba07e0.flv,0.0,13.0,1.0,14.0,265,obama_kicks_door,True
952cdd6aa1a8c2f63f9900960b3e18ffb217b97f.flv,,577.0,592.0,,,,saving_private_ryan_omaha_beach,False
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,60b45a875979efba30700f8e55728d17f0857212.flv,301.0,311.0,289.0,299.0,783,t-mac_13_points_in_35_seconds,True
957f17421e19ce01afd6f92c895aba72342bd8ea.flv,,120.0,135.0,,,,obama_kicks_door,False
4376c0e8e1e226a63b6b2aac5c1962aa02028071.mp4,58a33de5c9bd85b5dfe782eca6af35eeb390bd92.flv,0.0,4.0,8.0,12.0,267,obama_kicks_door,True
170914a51f3b81a48ada1a1e8c6a97fc9d61e3c2.flv,c854dfdd9b038a39cf36d5ded719822e1e5e942a.flv,0.0,14.0,24.0,38.0,262,obama_kicks_door,True
9026d2a43d0e645901aa9138136bbc1491856ffb.flv,f9395fd63d7f59cae6103cfb00e116b4a1d0be5e.flv,0.0,18.0,21.0,39.0,14,beckham_70_yard_goal,True
bbdbe357f408fb84d5f57c1522a90504f3162d6f.flv,be51dbc2d72ae574934de1b972b18037dba73b8e.flv,24.0,26.0,36.0,38.0,147,dove_evolution_commercial,True
38f11a4162d8e94227ac644f117f942735b9a504.mp4,be51784c0b0676bf487376af362b088922efa954.flv,11.0,24.0,0.0,12.0,237,mr_and_mrs_smith_tango,True
92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv,,105.0,111.0,,,,t-mac_13_points_in_35_seconds,False
3d0a3002441f682c7124806eb9b92c677af2ee9e.flv,a99ef662562ec242651946259b170b409c0d48d7.mp4,222.0,227.0,47.0,52.0,793,t-mac_13_points_in_35_seconds,True
2e246b45e7dfba0a7cfb2beb557c40d81dc02c99.flv,3ec7ab68ed6a1690d7c0074bc563d0dccac57726.flv,22.0,26.0,72.0,76.0,213,maradona_hand_of_god,True
44be6e5e82fced7f458b17c0230118034ffc7a57.flv,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv,48.0,54.0,18.0,22.0,785,t-mac_13_points_in_35_seconds,True
56adf39cc2f2f342b0a589038f6d11bac861028e.flv,8f8ecb70bd37b0c6fc468c2aab24d6d9b89fe28d.flv,0.0,145.0,0.0,145.0,83,david_beckham_lights_the_olympic_torch,True
54b8c1ae26a16400c15badbae407c809b3ebf03c.flv,,893.0,908.0,,,,president_obama_takes_oath,False
2a3a855c1a79ccfda28c57c4a2bcdaa85c725787.flv,931eee04c9bc764b3005c949528dec603d1d8394.flv,171.0,261.0,2.0,89.0,680,scent_of_woman_tango,True
e47d10d837cacf72bb23c45339b1cbc307a513be.mp4,,135.0,150.0,,,,obama_kicks_door,False
44be6e5e82fced7f458b17c0230118034ffc7a57.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv,5.0,28.0,0.0,23.0,826,t-mac_13_points_in_35_seconds,True
3d0a3002441f682c7124806eb9b92c677af2ee9e.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4,124.0,130.0,21.0,25.0,785,t-mac_13_points_in_35_seconds,True
3d05bb64144049ccc7bc64001538f7e8ea50bf8b.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv,302.0,309.0,51.0,56.0,765,t-mac_13_points_in_35_seconds,True
705d504994af63494d0e6e3e42f64d6b165b9584.flv,75ac32c788e5d5d2e058a24f6a2deffbab3288fc.flv,13.0,83.0,0.0,70.0,104,dove_evolution_commercial,True
9f7862bcee961fdec039a3f287ad7c8351cfbed9.flv,c1025681a6dfd43843735c07e9ec8ac2f08d80fc.flv,175.0,178.0,45.0,48.0,1210,troy_achilles_and_hector,True
76d63613abd080fe83b99cffe29e85ef01b12d40.flv,d503fe96854919e67233ef3367d8fef6a23e0220.flv,2.0,89.0,100.0,232.0,680,scent_of_woman_tango,True
9026d2a43d0e645901aa9138136bbc1491856ffb.flv,ab12206048207553294916664d0ebf1cd9e81ef6.flv,0.0,40.0,0.0,40.0,20,beckham_70_yard_goal,True
68868f88c7c8f4887bf441ea1f61500dbcd1da5b.flv,e8e7aaf3d965501ca315099c1d2b4c8fe12cce68.flv,54.0,117.0,0.0,63.0,177,infernal_affairs_1,True
925548514617c04feb99967cd1d40d985c467a2f.flv,,17.0,32.0,,,,maradona_hand_of_god,False
bf9df08bb9164d1b971557a9b9f6140096c92b0c.mp4,,203.0,206.31,,,,dove_evolution_commercial,False
14c81d68b80d04743a107d4de859cb4724ccc2c1.flv,e7957b138bcb543c63f100343c91d5731611c1ba.mp4,55.0,69.0,6.0,19.0,262,obama_kicks_door,True
8105112836d236b232243624663911147a944ed4.mp4,988c10a00144e5cc99f35d5c2e819ae83a14af00.flv,0.0,109.0,21.0,68.0,1080,titanic_fly_scene,True
55aed88a8ca6116c8f83f3c0220414aa3d460ead.flv,c4365f3b67428240a4e82a07ec373cc2db96e0a4.mp4,99.0,104.0,26.0,31.0,781,t-mac_13_points_in_35_seconds,True
4fed5faaf981b1082089916f2ff52c844b260efa.mp4,be51dbc2d72ae574934de1b972b18037dba73b8e.flv,0.0,52.0,7.0,57.0,105,dove_evolution_commercial,True
55dde762dc283ee301065f670b6d7c08c3c32668.flv,8cd04dbb4576f83ebe1f480d6a33a24c3a5882bd.flv,121.0,123.0,68.0,70.0,527,president_obama_takes_oath,True
3f81759e6e56e326c0deb3f1ca002e4c68d87eec.flv,,137.0,152.0,,,,osama_bin_laden_is_dead_obama_speech_at_white_house,False
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,3d0a3002441f682c7124806eb9b92c677af2ee9e.flv,199.0,206.0,426.0,436.0,765,t-mac_13_points_in_35_seconds,True
25b4ccc2b3166b565dde7192ed3b7b43921439dd.flv,db06eed340d0873fc48b2129115f16c79c48678c.flv,135.0,137.0,40.0,45.0,612,saving_private_ryan_omaha_beach,True
28a7b8e86a5bc14c3668248d3a1395af9d58cdcb.mp4,6c6135f9fb597c1d4a1e96861c4d90a03544d570.mp4,436.0,590.0,0.0,154.0,281,osama_bin_laden_is_dead_obama_speech_at_white_house,True
53ff5686f46ac55ae5357e6e7856faf0f5f15173.flv,ecae756c95dc0d66827d30767e944c781eef7ea7.flv,0.0,484.0,55.0,539.0,279,osama_bin_laden_is_dead_obama_speech_at_white_house,True
06f0dd6a00b38b553844d0550696e5ce1fb448b6.flv,a9ef8194429b65cd61ce681caff308530c9fc8b3.flv,21.0,35.0,0.0,14.0,262,obama_kicks_door,True
75b4b9a9fc4801a2f625297c698e5eef4ec37cfe.flv,d503fe96854919e67233ef3367d8fef6a23e0220.flv,96.0,105.0,135.0,144.0,677,scent_of_woman_tango,True
8eced8631e728d892ecce8b2d916e8f12c03f63b.flv,,307.0,317.04,,,,titanic_fly_scene,False
8f8ecb70bd37b0c6fc468c2aab24d6d9b89fe28d.flv,c80dd6dfe271e4887c11bd76248411a8e7c853b0.flv,68.0,94.0,4.0,30.0,74,david_beckham_lights_the_olympic_torch,True
458480841d12331e4dea9557886acd2ac957e9cd.mp4,a8ad757811a9292d6184ff2f16f7be2ce686a605.flv,0.0,4.0,12.0,16.0,301,osama_bin_laden_is_dead_obama_speech_at_white_house,True
957f17421e19ce01afd6f92c895aba72342bd8ea.flv,,915.0,930.0,,,,obama_kicks_door,False
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,44be6e5e82fced7f458b17c0230118034ffc7a57.flv,0.0,10.0,4.0,14.0,813,t-mac_13_points_in_35_seconds,True
868f1ff130f7a0215de9abfacca746f96c4cd85d.flv,ccc879ecfb35a1a77667dd8357b71a930c19092c.flv,0.0,143.0,17.0,163.0,1150,troy_achilles_and_hector,True
630d6d7a0c534717c09acb316b0408a7e80a0a32.flv,e9e65688a633e99bd3cc6e4078a2ef0157153cd5.flv,4.0,253.0,7.0,253.0,57,bill_clinton_apology_speech,True
5567a1bb5b9767342dc99baea8d67508ca22c046.flv,a5df43e25319b10af46225849677bd30b916ce81.flv,0.0,158.0,18.0,176.0,543,ronaldinho_ping_pong,True
50267c2376f0e05d38f8d468d4bb403fab5cc454.flv,9e9f2730f5f2bb277d07f7125372352597274f6b.flv,63.0,65.0,15.0,17.0,428,president_obama_takes_oath,True
855f0c045b8b0f8f74a6e8a8d7cfc4aff5fbcc4b.flv,a9edef40077c3d7c638dae4a24a83bf6e42b34b1.flv,18.0,29.0,7.0,18.0,432,president_obama_takes_oath,True
481f7052a3be44d9f7d1f6d2f809c0a4f17cb175.mp4,ddf4ea3ad374dad0d4abc418418581632547f2fc.flv,17.0,154.0,0.0,137.0,687,scent_of_woman_tango,True
7b0ad0591b074a11dccac902cb5729f658645f01.mp4,f27d7252cfb03e3e051488a53801235840f7a58e.flv,0.0,550.0,10.0,560.0,377,osama_bin_laden_is_dead_obama_speech_at_white_house,True
7b2158aad4ea2e6c8f149bb869801b96734c1b1c.flv,,57.0,72.0,,,,dove_evolution_commercial,False
7b2158aad4ea2e6c8f149bb869801b96734c1b1c.flv,7c9d142bf1b1ede846c059117f422b1c8ea6bb9e.mp4,6.0,14.0,10.0,18.0,107,dove_evolution_commercial,True
1d4062ded72a30caa898d2bb9c105994c8a96acc.flv,7c34e7d6022bcd3c7c225feed3fca1e8e72249a4.flv,54.0,87.0,51.0,84.0,497,president_obama_takes_oath,True
3f551cfb6385305e37906ce36ba8adc47ebc4cb3.flv,8870293c58fbed9cc03a738577e5802164199d8b.flv,8.0,82.0,0.0,74.0,103,dove_evolution_commercial,True
031dacfeacdc715e755c01f4d37b49577336006e.mp4,b22db6382d74710e88eb1cb50bf3f74bec402491.flv,24.0,27.0,88.0,91.0,161,infernal_affairs_1,True
46b544ed68b9a32afb08f2509c1e6776e9807037.flv,c9cee9c02cc23af3a26ee9548b895addd643974f.flv,39.0,69.0,191.0,220.0,714,scent_of_woman_tango,True
54b8c1ae26a16400c15badbae407c809b3ebf03c.flv,9e9f2730f5f2bb277d07f7125372352597274f6b.flv,4.0,47.0,1.0,43.0,422,president_obama_takes_oath,True
31c0c6ca1fb0a7c86e0aff458bffd0002d42ef3e.flv,75b4b9a9fc4801a2f625297c698e5eef4ec37cfe.flv,108.0,115.0,105.0,112.0,678,scent_of_woman_tango,True
99ed602c360a9781ed792eaa504ad1b89b51ae06.flv,fbd257e13786ad8bc65da9830f99da038a845079.flv,0.0,150.0,361.0,510.0,688,scent_of_woman_tango,True
ff71ba9adb281236cb8ebeed7aa4f654fdac9444.flv,,0.0,8.0,,,,obama_kicks_door,False
28e2a70b9a97f4f501ec673368cdd9caa1d00831.flv,,105.0,120.0,,,,the_pursuit_of_happyness_-_job_interview,False
4cfa923904010814758c07c039b0388ed0be08ec.flv,7b2158aad4ea2e6c8f149bb869801b96734c1b1c.flv,19.0,58.0,17.0,56.0,108,dove_evolution_commercial,True
8a268ef5ad1f250fca37321ba2e9c9224b084dba.flv,e05b9149d1a03f651df63b63657e7de1e106e061.flv,5.0,36.0,9.0,40.0,180,kennedy_assassination_slow_motion,True
50dfd1daee780fbf9722990387201e2b367a1f27.flv,b90b0fdb3035754c78e100577387be7c39ea2404.flv,52.0,239.0,0.0,180.0,956,the_legend_of_1900_magic_waltz,True
410ba1c253fb8d4a8ba6e59aa9e39d39cb3b245b.flv,630d6d7a0c534717c09acb316b0408a7e80a0a32.flv,18.0,267.0,4.0,253.0,57,bill_clinton_apology_speech,True
14c81d68b80d04743a107d4de859cb4724ccc2c1.flv,28d2bcbf01d0572073d4e7543b0a43cda23887f2.flv,47.0,51.0,0.0,4.0,267,obama_kicks_door,True
42daf76df2f31f0805f2f3f766bb348bb24feac7.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv,194.0,217.0,40.0,63.0,777,t-mac_13_points_in_35_seconds,True
60b45a875979efba30700f8e55728d17f0857212.flv,b87117db8a791ef534d91b79dd6d0ab57ffc644c.flv,265.0,272.0,16.0,23.0,780,t-mac_13_points_in_35_seconds,True
93a48fd66a22cf0189c14a6b8571d72f657b64bc.mp4,c4684f69b4fe383c4c3bf502f6444a9abc7342ac.mp4,66.0,77.0,0.0,11.0,267,obama_kicks_door,True
6cc806641ede517d2ba98b9ffc5691c152b6c1db.flv,df839544c199b12b5de023c1ee8511b947f5c999.flv,0.0,10.0,0.0,10.0,209,maradona_hand_of_god,True
5d38467d3becf8273bd7ae9028a37fcb0cc3828b.flv,f98075fcebb2596c91cf6886b30a39521cc60855.flv,55.0,58.0,27.0,30.0,22,beckham_70_yard_goal,True
a86c9e954e46fae7936a0e70a2ecc1914a2f43e1.flv,b053607f9eae018c3916d3fdb0ccb1dc49777456.flv,81.0,84.0,9.0,12.0,1231,troy_achilles_and_hector,True
28ae1e3aa722872cec66e9c83a35243accd27e2d.flv,93a48fd66a22cf0189c14a6b8571d72f657b64bc.mp4,0.0,12.0,66.0,78.0,266,obama_kicks_door,True
99ed602c360a9781ed792eaa504ad1b89b51ae06.flv,e3e5cae3b58a6338c9a1b13d66b69c9e3d4fc785.flv,0.0,157.0,302.0,452.0,713,scent_of_woman_tango,True
3f81759e6e56e326c0deb3f1ca002e4c68d87eec.flv,53ff5686f46ac55ae5357e6e7856faf0f5f15173.flv,42.0,122.0,114.0,194.0,278,osama_bin_laden_is_dead_obama_speech_at_white_house,True
3f81759e6e56e326c0deb3f1ca002e4c68d87eec.flv,d8bc8b695ab831b8f511dd2ab56d7e7ac0cd1a21.flv,42.0,122.0,183.0,263.0,278,osama_bin_laden_is_dead_obama_speech_at_white_house,True
60b45a875979efba30700f8e55728d17f0857212.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv,288.0,299.0,96.0,110.0,828,t-mac_13_points_in_35_seconds,True
548e9ff21d5a54cf621986dc6047abf8db12e8b7.flv,ccc879ecfb35a1a77667dd8357b71a930c19092c.flv,63.0,248.0,13.0,162.0,1174,troy_achilles_and_hector,True
8105112836d236b232243624663911147a944ed4.mp4,8eced8631e728d892ecce8b2d916e8f12c03f63b.flv,48.0,71.0,160.0,176.0,1035,titanic_fly_scene,True
9026d2a43d0e645901aa9138136bbc1491856ffb.flv,d28c7952b8a60139126446bc81bff5ecebcf5129.flv,0.0,40.0,0.0,40.0,20,beckham_70_yard_goal,True
0a6a553c5d2d7eb7409eb580e7da01f60e3176f1.flv,c1025681a6dfd43843735c07e9ec8ac2f08d80fc.flv,5.0,8.0,56.0,59.0,1146,troy_achilles_and_hector,True
7fdf8f5e4fb91b1af5b016242ad70fd0d74abb42.flv,9185e2ba429ae15c5e2a2d0f624dee890e03d0f0.flv,113.0,304.0,0.0,264.0,1149,troy_achilles_and_hector,True
957f17421e19ce01afd6f92c895aba72342bd8ea.flv,df0c9e9664cfa6720c94e13eae35ddb7a9b5b927.flv,0.0,14.0,20.0,34.0,262,obama_kicks_door,True
bc0f16fd0538091a9e1eba02a8da9559e2751f6f.mp4,daa0d7da05e7475ca5cb9b2a91fb968e65725ecb.flv,0.0,107.0,11.0,118.0,401,osama_bin_laden_is_dead_obama_speech_at_white_house,True
